"No","type","name","price","description","option_keyword","option_name","option_price"
"4742","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Cindy Roll","0"
"4743","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Colombus Roll","0"
"4744","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Cooked Salmon Tempura","0"
"4745","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Crunchy Veggie Roll","0"
"4746","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","David's Roll","0"
"4747","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Dragon Roll","0"
"4748","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Godzilla","0"
"4749","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Joe's Roll","0"
"4750","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Queens Roll","0"
"4751","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Rainbow Roll","0"
"4752","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Riverside Roll","0"
"4753","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Samurai","0"
"4754","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","SeaKing Roll","0"
"4755","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Sunny Roll","0"
"4756","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Valentine Roll","0"
"4757","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Volcano Roll","0"
"4758","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","West End Roll","0"
"4759","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","White Tiger","0"
"4760","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","All Brown Rice","6"
"4761","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","All Cooked","0"
"4762","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","All Raw","0"
"4763","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","All Fish","0"
"4764","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Gluten Free","0"
"4765","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Wasabi No Ginger","0"
"4766","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Wasabi","0"
"4767","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Ginger","0"
"4768","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Extra Ginger","0"
"4769","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Exrta Wasabi","0"
"4770","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Spicy Mayo","0"
"4771","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Sweet Sauce","0"
"4772","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Soy Sauce","0"
"4773","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Low Sodium Soy Sauce","0"
"4774","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Chopsticks","0"
"4775","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","CHef's Choice","0"
"4776","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Sesame On Top","0"
"4777","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Extra Spicy Mayo","4"
"4778","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Extra Sweet Sauce","4"
"4779","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Wasabi Mayo on Side","5"
"4780","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Soy Seaweer (all)","10"
"4781","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Seaweed (all)","12"
"4782","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","No Rice (all)","10"
"4783","sushi_platters","Small Platter","67.95","6 Rolls (48 pcs) any 3 Specialty and 3 Regular Rolls","Small Platter Specialty  Rolls","Put on 2 platters","3"
"4784","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","All Brown Rice","10"
"4785","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","All Cooked","0"
"4786","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","All Raw","0"
"4787","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","All Fish","0"
"4788","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Gluten Free","0"
"4789","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Wasabi No Ginger","0"
"4790","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Wasabi","0"
"4791","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Ginger","0"
"4792","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Extra Ginger","0"
"4793","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Exrta Wasabi","0"
"4794","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Spicy Mayo","0"
"4795","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Sweet Sauce","0"
"4796","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Soy Sauce","0"
"4797","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Low Sodium Soy Sauce","0"
"4798","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Chopsticks","0"
"4799","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","CHef's Choice","0"
"4800","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Sesame On Top","0"
"4801","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Extra Spicy Mayo","4"
"4802","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Extra Sweet Sauce","4"
"4803","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Wasabi Mayo on Side","5"
"4804","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Soy Seaweer (all)","15"
"4805","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Seaweed (all)","18"
"4806","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","No Rice (all)","15"
"4807","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Options","Put on 2 platters","3"
"4808","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Alaska Salmon Roll","0"
"4809","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Avocado Lemon Roll","0"
"4810","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Avocado Roll","0"
"4811","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Black Pepper Tuna Roll","0"
"4812","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","California Rolls","0"
"4813","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Carrot Roll","0"
"4814","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Cooked Salmon Avocado","0"
"4815","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Cucumber Avocado Roll","0"
"4816","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Cucumber Roll","0"
"4817","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Fried Onion Roll","0"
"4818","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Fried Onion Roll","0"
"4819","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Fruit Bomb","0"
"4820","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Gerden Vegetable Roll","0"
"4821","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Kani Roll","0"
"4822","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Mango Roll","0"
"4823","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Mushroom Roll","0"
"4824","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Negihama Maki Roll","0"
"4825","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Pepper Roll","0"
"4826","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Salmon Avocado","0"
"4827","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Salmon Roll","0"
"4828","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Salmon Skin Roll","0"
"4829","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Soho Roll","0"
"4830","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Spicy Kani Roll","0"
"4831","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Spicy Salmon Avocado","0"
"4832","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Spicy Tuna Avocado","0"
"4833","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Spicy Tuna Roll","0"
"4834","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Sweet Potato Avocado Roll","0"
"4835","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Sweet Potato Fried Onion Roll","0"
"4836","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Sweet Potato Roll","0"
"4837","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","The Spicy Roll","0"
"4838","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Tuna Avocado","0"
"4839","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Tuna Roll","0"
"4840","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Vegetable Rolls","0"
"4841","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Veggie Roll","0"
"4842","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Wall street Roll","0"
"4843","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Yellowtail Roll","0"
"4844","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Regular Rolls","Yellowtail Scallion Roll","0"
"4845","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Amsterdam Roll","0"
"4846","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Cindy Roll","0"
"4847","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Colombus Roll","0"
"4848","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Cooked Salmon Tempura","0"
"4849","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Crunchy Veggie Roll","0"
"4850","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","David's Roll","0"
"4851","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Dragon Roll","0"
"4852","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Godzilla","0"
"4853","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Joe's Roll","0"
"4854","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Queens Roll","0"
"4855","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Rainbow Roll","0"
"4856","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Riverside Roll","0"
"4857","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Samurai","0"
"4858","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","SeaKing Roll","0"
"4859","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Sunny Roll","0"
"4860","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Valentine Roll","0"
"4861","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","Volcano Roll","0"
"4862","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","West End Roll","0"
"4863","sushi_platters","Medium Platter","95.95","10 Rolls (80 pcs) any 3 Specialty and 7 Regular Rolls","Medium Platter Specialty Rolls","White Tiger","0"
"4864","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","All Brown Rice","15"
"4865","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","All Cooked","0"
"4866","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","All Raw","0"
"4867","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","All Fish","0"
"4868","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Gluten Free","0"
"4869","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Wasabi No Ginger","0"
"4870","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Wasabi","0"
"4871","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Ginger","0"
"4872","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Extra Ginger","0"
"4873","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Exrta Wasabi","0"
"4874","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Spicy Mayo","0"
"4875","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Sweet Sauce","0"
"4876","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Soy Sauce","0"
"4877","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Low Sodium Soy Sauce","0"
"4878","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Chopsticks","0"
"4879","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","CHef's Choice","0"
"4880","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Sesame On Top","0"
"4881","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Extra Spicy Mayo","4"
"4882","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Extra Sweet Sauce","4"
"4883","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Wasabi Mayo on Side","5"
"4884","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Soy Seaweer (all)","20"
"4885","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Seaweed (all)","25"
"4886","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","No Rice (all)","20"
"4887","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Options","Put on 2 platters","3"
"4888","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Amsterdam Roll","0"
"4889","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Cindy Roll","0"
"4890","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Colombus Roll","0"
"4891","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Cooked Salmon Tempura","0"
"4892","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Crunchy Veggie Roll","0"
"4893","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","David's Roll","0"
"4894","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Dragon Roll","0"
"4895","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Godzilla","0"
"4896","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Joe's Roll","0"
"4897","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Queens Roll","0"
"4898","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Rainbow Roll","0"
"4899","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Riverside Roll","0"
"4900","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Samurai","0"
"4901","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","SeaKing Roll","0"
"4902","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Sunny Roll","0"
"4903","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Valentine Roll","0"
"4904","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","Volcano Roll","0"
"4905","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","West End Roll","0"
"4906","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Specialty Rolls","White Tiger","0"
"4907","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Alaska Salmon Roll","0"
"4908","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Avocado Lemon Roll","0"
"4909","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Avocado Roll","0"
"4910","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Black Pepper Tuna Roll","0"
"4911","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","California Rolls","0"
"4912","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Carrot Roll","0"
"4913","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Cooked Salmon Avocado","0"
"4914","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Cucumber Avocado Roll","0"
"4915","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Cucumber Roll","0"
"4916","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Fried Onion Roll","0"
"4917","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Fried Onion Roll","0"
"4918","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Fruit Bomb","0"
"4919","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Gerden Vegetable Roll","0"
"4920","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Kani Roll","0"
"4921","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Mango Roll","0"
"4922","sushi_platters","Large Platter","139.95","15 Rolls(120 pcs) 5 Specialty and 10 regular","Large Platter Regular Rolls","Mushroom Roll","0"
